x1,x2,y
0.413126590904184,2.52401725678889,REJECT
4.58460391981483,-0.935377231447408,ACCEPT
-4.74044711632886,-2.66543915436066,REJECT
-1.20812871961052,-2.00143347502674,REJECT
-4.77489610657052,3.12983610284986,REJECT
-2.90277783015555,-2.27812145913912,REJECT
-0.223103465774612,-4.77563101264157,REJECT
3.51002235161682,4.68276117952556,ACCEPT
4.12649688957117,-2.60672860293514,ACCEPT
-3.58980212172721,2.95071042888198,REJECT
2.35659726061802,-0.404342540092996,ACCEPT
3.81151145120359,0.1446111464077,ACCEPT
3.71785016622515,-4.0841532267778,ACCEPT
-0.087091672168522,0.548914457602833,REJECT
-1.72349642573651,-0.367099330085903,REJECT
0.462036128330246,-4.60493757172662,REJECT
3.87901484385788,1.37721671226129,ACCEPT
-4.34181387121875,2.61879323573526,REJECT
-2.50750096293115,-2.69054571616051,REJECT
-2.14670267545316,-3.90621682140964,REJECT
-4.13021814635008,1.98213083234198,REJECT
-2.21317087941414,4.24413061936472,REJECT
-2.14710054422365,-1.58129528779186,REJECT
0.089040811874099,-1.92108611477289,REJECT
-4.32708262468108,4.91728961684406,REJECT
3.79856557825244,1.1837751762893,ACCEPT
-3.21140660296755,-3.13423959782836,REJECT
0.232768595437135,-4.66245796687386,REJECT
-3.09406166090464,2.69442797960085,REJECT
-3.83487067373572,-1.72241791734956,REJECT
2.22346691024445,3.54762422428377,ACCEPT
3.46988960791531,-4.49217919025293,ACCEPT
0.943897257686135,-2.13696521906874,ACCEPT
-2.54515049507423,0.114019491627282,REJECT
-0.196381910702471,3.12443982880498,REJECT
-2.76993074437563,-3.22291151634046,REJECT
-2.97547172907761,-0.754706619796913,REJECT
-1.76439251139053,-4.03387997355131,REJECT
-3.73632679058599,-0.565690475507695,REJECT
-0.805705087304554,0.137340170129006,REJECT
-0.681366430403725,4.32147968492096,REJECT
-4.01878422192124,-4.89004334455505,REJECT
2.35276456333701,0.961501270408252,ACCEPT
3.10659759168665,0.234339407389244,ACCEPT
-4.02716077085872,-4.06313541465372,REJECT
-1.96506382430854,4.53589609506839,REJECT
-0.355889068619486,4.9075063057486,REJECT
-0.244895275841826,-2.71845129744937,REJECT
1.397719499846,4.08521039105988,REJECT
2.17374579468349,4.59644442740835,ACCEPT
3.67930056882985,-1.5162082076267,ACCEPT
0.796975934817904,-0.481277814471031,REJECT
-4.39066613554468,2.72413489239185,REJECT
-0.07218511156525,-1.6394485141249,REJECT
-4.66940327846957,-4.07069894870336,REJECT
1.19125209149582,-0.569851097886827,ACCEPT
3.96907088926836,-1.16943091360133,ACCEPT
-0.895122605955741,-1.13687304185333,REJECT
2.8442350601826,0.818623459424851,ACCEPT
4.64696621365588,-0.890908212921175,ACCEPT
2.40878293303785,-3.62476745986839,ACCEPT
-2.52666723690429,2.61051650015443,REJECT
4.26361481520852,2.72465602837121,ACCEPT
4.18441166858132,-0.494879845750871,ACCEPT
-1.09753435749864,1.17886610217017,REJECT
3.00664314384297,-3.03818286205527,ACCEPT
2.4713992740792,-1.9039736770003,ACCEPT
0.735344661937059,4.33558344679006,REJECT
2.28913964731452,-2.04677263717524,ACCEPT
3.05385147722275,3.46168941546809,ACCEPT
0.016840599572027,-2.01864919044852,REJECT
-2.8313853670458,2.58669994964937,REJECT
-1.15856735341036,2.39594777903919,REJECT
0.194798970837082,-3.48226361333629,REJECT
3.40537089543898,-4.9644203353392,ACCEPT
-1.19895794196484,1.4059866280861,REJECT
-1.4167480603881,0.49609920888196,REJECT
2.22254085744531,4.23298029639651,ACCEPT
0.186774272478275,-4.89086450334218,REJECT
4.41121130886068,-3.350917465705,ACCEPT
3.9399802977217,-0.090345039121351,ACCEPT
3.51537019119544,4.7706906693283,ACCEPT
4.36316851280365,-3.86741908723982,ACCEPT
3.24999220511341,-3.3964155383557,ACCEPT
-1.72865715115353,3.82340825781509,REJECT
1.16105235011809,-4.44396441300192,ACCEPT
-2.62019382387536,1.29674223846206,REJECT
4.13186256560506,-3.238000407188,ACCEPT
1.10236315371465,-3.76716149393799,ACCEPT
-2.87500179900725,4.07343988291931,REJECT
1.90952229768243,2.48303005272393,ACCEPT
0.739991716175906,-2.52325095450344,REJECT
4.62093436115393,3.65222643938295,ACCEPT
-4.39348930727995,3.01675380574681,REJECT
0.2541080079125,-4.38498573524949,REJECT
-0.521246127551104,0.288515718203008,REJECT
3.72799380945888,-2.94160799757972,ACCEPT
3.9670087129226,0.285693462205383,ACCEPT
-0.057650663833861,0.20793743187204,REJECT
1.00952917232277,-0.814630049451917,ACCEPT
-3.52291682817527,-1.63504238120774,REJECT
-4.67332800689737,4.34093741262938,REJECT
-0.16295139111785,1.16118276669951,REJECT
-3.26175628074278,4.55303123473137,REJECT
3.94138658606511,0.41679195662997,ACCEPT
4.01708508771879,1.6406400911585,ACCEPT
0.719173975135574,1.83797503980228,REJECT
-0.975866944715349,-0.382482526728475,REJECT
-3.70819662837044,-3.39868224689178,REJECT
-4.36519702580816,-0.164668038937524,REJECT
-4.23069373060773,0.542369662524943,REJECT
-1.5181107942336,0.422908832367565,REJECT
1.41745309657882,1.68466617947923,ACCEPT
-4.99946623587943,-2.14570209346782,REJECT
1.43351675348781,-2.60382082778359,ACCEPT
4.72466072371346,-0.495836799931338,ACCEPT
-0.719345771097949,-3.65759982244562,REJECT
-3.97656849148022,-3.3170751982213,REJECT
3.37677912019131,-0.977198710471873,ACCEPT
-0.269606070626982,1.09632263912477,REJECT
0.757735741303058,4.84963083875455,REJECT
-2.44267845241523,-0.564815393410711,REJECT
-2.19013219043945,4.75304885953815,REJECT
-1.02108874944127,4.983885150613,REJECT
2.689458899772,1.46198502287934,ACCEPT
1.53422548995375,-3.44896684553064,ACCEPT
-4.04046750530539,0.692487827259491,REJECT
-1.5817702995733,-0.572116235219164,REJECT
1.30369601959007,-0.717051116783959,ACCEPT
-4.26531595923501,-2.37840263453102,REJECT
-0.416341071971425,0.616032143575975,REJECT
-2.90004563455498,4.48072261169335,REJECT
1.71976746788247,-2.73632227849145,ACCEPT
-2.40089435520025,0.151476601920439,REJECT
-0.50070031659395,1.42670063362053,REJECT
-2.66670251080451,-1.88806138003173,REJECT
0.03388104731319,3.70113044643274,REJECT
4.31537796978111,4.18930572763838,ACCEPT
4.80587184367114,-4.91287421311917,ACCEPT
-2.58387469459412,3.7478791183119,REJECT
1.17868028497296,2.57070428555461,REJECT
2.76066097645012,4.07095090505724,ACCEPT
-2.1152963045974,-3.34246759454389,REJECT
4.90928314565737,-1.07295791202728,ACCEPT
0.733805589893882,-3.3347599317422,ACCEPT
-0.509847806963665,-0.106746855960039,REJECT
4.49892485723789,0.656543311829672,ACCEPT
-4.25859784559313,0.908138764882977,REJECT
-2.30791404622837,-2.50399812098371,REJECT
-0.753288710901739,2.47316056728113,REJECT
-4.89387383651705,3.54741362156425,REJECT
3.49900331478546,0.906096172290985,ACCEPT
-0.532694352407176,2.57952465500547,REJECT
2.53922931697654,-1.43974915148309,ACCEPT
-1.28684680517239,-3.30782501293482,REJECT
1.55309846635364,-3.4155835260229,ACCEPT
-3.30808252333167,0.059673263233756,REJECT
-1.20276632207054,-4.18180027824771,REJECT
-3.08592584194333,-1.01250139931746,REJECT
-4.13197429461505,2.96947364321006,REJECT
1.39780655147623,4.48265497317983,REJECT
-3.91346437958838,3.76233046653654,REJECT
1.89637422749069,1.95821701551081,ACCEPT
-1.97953353748556,-0.469882596130715,REJECT
0.844131660050377,-3.62094090174432,ACCEPT
-0.790350189122957,-3.62535156936554,REJECT
-0.334405304313973,4.06202864488276,REJECT
-1.52100565758487,-2.78836098190343,REJECT
-3.13821894134935,4.63479581169868,REJECT
-0.128119450120254,-0.13231557329549,REJECT
4.86892648105761,3.27613448453444,ACCEPT
4.82921460485807,2.49448589253885,ACCEPT
3.81561711594654,-0.081557546104635,ACCEPT
-3.84545581275677,-1.03288579867291,REJECT
1.16646339999428,-4.07426388366038,ACCEPT
3.71979762160533,-2.46773897493592,ACCEPT
-1.49494288468988,4.48896851611593,REJECT
-0.936655926259265,-2.74044293431602,REJECT
4.66221374404402,4.21009634275493,ACCEPT
4.01832789734833,-0.270671961738432,ACCEPT
-1.35311050373946,0.793013172398806,REJECT
-1.02611356481834,2.56333059792711,REJECT
0.981107108317223,1.09939411933729,REJECT
-2.46361437072353,-0.418855622244062,REJECT
3.99338907345095,2.97827741228178,ACCEPT
2.22983835351777,-2.82854744867674,ACCEPT
-1.63506523201796,4.02123082800042,REJECT
0.613531800416906,3.93065136956227,REJECT
4.11670139045788,-4.27568948106419,ACCEPT
3.33872594481358,-1.20941113536786,ACCEPT
-0.327189200415436,-3.88373832334132,REJECT
0.720994085737773,0.189060710808744,REJECT
-3.00416810896208,-1.57493613709735,REJECT
-4.66219431695729,3.29514569176473,REJECT
4.18889742090433,4.92174067916943,ACCEPT
1.77288767765084,0.532171490014775,ACCEPT
-2.05503898141878,3.02683369038986,REJECT
2.24146079686389,3.71639597049768,ACCEPT
1.24656755078412,-1.74180357863113,ACCEPT
-0.168079580700669,2.59233612707244,REJECT
1.38556782502271,2.55433872097929,ACCEPT
1.07149538806543,2.94056797900241,REJECT
0.197376057751624,0.970737603491142,REJECT
-4.69763142926697,-0.017493032461614,REJECT
4.08187340108373,1.13405965778576,ACCEPT
-4.75572983052239,4.64082371564816,REJECT
-4.20944548294364,-1.94501103672014,REJECT
0.553664105617683,4.75616447037124,REJECT
-4.16264333627649,2.93265930377616,REJECT
0.128356939925126,4.26784735338919,REJECT
-4.84401575063281,-0.844493812743734,REJECT
-1.70863437711013,3.26776000448496,REJECT
1.11463769765979,-1.51297137949871,ACCEPT
2.16112595267334,-3.6908006237369,ACCEPT
-4.28275468105015,2.08138700438486,REJECT
3.94914752852129,-2.55496102421388,ACCEPT
-2.67021931081537,1.02206911623166,REJECT
-1.38997112052476,3.17165086453855,REJECT
0.161971820308997,4.7934961675323,REJECT
0.823357841110664,-1.84062306236615,REJECT
-1.10382303789466,3.17620486861937,REJECT
-2.20061603051671,2.72171765538257,REJECT
3.08416522517861,1.06809862507092,ACCEPT
0.628318532907803,1.11203779021383,REJECT
-1.0866221568938,-0.636271376018268,REJECT
-0.33743964639491,2.46579944676343,REJECT
4.20797757084732,0.386243414360999,ACCEPT
-1.24238745664893,-1.46175998308445,REJECT
1.31232847175013,3.01087384086746,REJECT
-4.18125637818326,-0.750703261700656,REJECT
2.7886807788659,1.07193597125753,ACCEPT
1.60800765519113,-2.84408258483445,ACCEPT
-2.28303385813608,0.133133673946912,REJECT
-4.82810908224287,4.74888857401695,REJECT
1.50030801527654,-3.63008971740387,ACCEPT
1.28428869778604,0.463873719733808,ACCEPT
-1.56222971895547,0.85667683982498,REJECT
3.61733247704901,-1.38047233252434,ACCEPT
-3.12002055574739,-4.46492987342635,REJECT
0.356397435891217,-0.475764813788685,REJECT
3.28468296415189,-3.63007201780784,ACCEPT
-0.899958297896001,4.05575969822315,REJECT
0.244623036413055,2.61750008214687,REJECT
-4.66484133270649,-1.92938236018147,REJECT
1.95063223739328,-1.24569805994111,ACCEPT
-4.5940133906766,4.04671320360607,REJECT
2.90318287466481,-4.29343868165395,ACCEPT
2.9262905617344,1.05987073055395,ACCEPT
4.649529710072,-4.38098220052461,ACCEPT
-3.23438433420522,-3.68269985869614,REJECT
-2.82469114879704,-1.62898349041331,REJECT
-4.36349579273183,-3.1766292724442,REJECT
-2.51530389217603,4.95666589607631,REJECT
1.04917184659054,-0.944903401647261,ACCEPT
-3.35508713915906,1.59095407532068,REJECT
-4.87275798085281,2.54031962903345,REJECT
-4.43597939275856,0.415277605616621,REJECT
-4.51883635269171,-3.59758032577931,REJECT
-0.909042447872935,-3.38503068309944,REJECT
-1.66814185565065,-2.2233074937021,REJECT
2.39651390687949,-0.465770814399106,ACCEPT
-0.679917319250233,-1.6579251968623,REJECT
-4.73013787754607,-4.99424390827562,REJECT
4.05928280068477,-2.47972234125094,ACCEPT
1.82143324910188,4.7140010300632,ACCEPT
-1.13526049372825,-4.23043867569861,REJECT
-4.26605156717264,3.04540724745351,REJECT
-1.56199237802997,-0.530420430214472,REJECT
-1.69345711938256,2.56651148164509,REJECT
-1.63837605431185,-2.7808772090913,REJECT
-3.12990055769979,-0.899032209827404,REJECT
-2.83550917571427,4.74865735862962,REJECT
1.59679552107542,0.114477955827646,ACCEPT
-1.50930900475851,-0.055766726957583,REJECT
-1.40265182175602,-4.06445101284579,REJECT
-4.53072316737996,-0.299652929021376,REJECT
1.740495009182,2.51317592780855,ACCEPT
-3.24909435165295,3.89317546161852,REJECT
2.08211011253617,-3.90841195261238,ACCEPT
-2.80524402833763,-2.57279521086387,REJECT
2.91697096562736,4.14885689457434,ACCEPT
3.17496956695402,-4.07834048248148,ACCEPT
3.84027363104853,-0.598719211175917,ACCEPT
0.13887342574929,-4.36277606059573,REJECT
4.33841433070831,-4.40477254162763,ACCEPT
3.42153856467648,-3.84119325583156,ACCEPT
-4.03013728918707,3.31885181551379,REJECT
1.64978513572731,1.93780480550509,ACCEPT
0.472499148871908,3.04961963818839,REJECT
-1.73833342803415,3.66461583384702,REJECT
0.940877816836714,-3.07116762249507,ACCEPT
-0.567621600537295,-1.56511133975912,REJECT
-2.10652171777217,2.60348864482664,REJECT
-3.97753301019178,4.00442672198909,REJECT
-3.59084521593213,-2.59957381009549,REJECT
3.91813836565067,1.62310353908211,ACCEPT
-0.838781588131593,-1.40563428928584,REJECT
1.50313676775811,1.27186564454365,ACCEPT
-3.02545245587469,1.87581281108753,REJECT
-0.931817267618786,-4.07327928789727,REJECT
4.49676038610625,2.31458944737554,ACCEPT
-0.308782172301255,-3.08519015482787,REJECT
-1.4611995545893,-3.30562006769333,REJECT
0.597893127097749,2.51239522867602,REJECT
2.08779265633202,-3.787498410188,ACCEPT
3.09853259114547,-3.74118033618688,ACCEPT
-4.49289560753183,-1.01645272367235,REJECT
4.91538753183869,-1.60962322664148,ACCEPT
-3.26345974489873,-0.899000522011476,REJECT
1.84875823414486,-3.35257234873542,ACCEPT
1.21193592153953,1.33498396309805,ACCEPT
-2.72370913040544,3.34643439541461,REJECT
-3.14485467243187,-0.47735570067905,REJECT
0.581811078771292,-1.28804326665193,REJECT
3.48376725900755,1.82881793153446,ACCEPT
2.67268537365395,3.79395563407461,ACCEPT
-1.15891997375043,-0.364184913987086,REJECT
-3.08413231989198,0.46876985119729,REJECT
-3.22754912419462,2.58117460598408,REJECT
-0.030827284342062,-4.42756503983045,REJECT
-1.11999962002168,0.557245470791904,REJECT
4.2394444037778,4.11850443871758,ACCEPT
2.98102870603076,2.27403389710802,ACCEPT
4.09741684372455,4.72196563746439,ACCEPT
2.49113470796648,-4.43579206336945,ACCEPT
0.124817682767599,4.30637947087918,REJECT
1.90587403732552,1.06019426668645,ACCEPT
-1.49184718105658,3.90938588766834,REJECT
0.158033164184399,-4.26197408268554,REJECT
4.25549799323498,-3.54836953040084,ACCEPT
-3.62976638963667,-1.44616292821675,REJECT
-0.30932175799561,3.49060607695964,REJECT
2.66258075857964,-0.728909171689838,ACCEPT
-3.6918511559945,3.17493728839411,REJECT
2.91983299333357,-4.18779367312785,ACCEPT
-1.0034367002092,4.78033577894726,REJECT
2.77998870567492,0.134908348470204,ACCEPT
1.53666683802276,-3.7726269760186,ACCEPT
-2.85836551278252,2.3544555511531,REJECT
0.61843516373171,-0.450670569934179,REJECT
-2.72702423027798,1.90283440292759,REJECT
-2.33735088836678,-0.943211202262038,REJECT
4.51101935890356,-2.7719512869843,ACCEPT
3.93744982048404,1.60732632744775,ACCEPT
-2.14771031929932,-0.289895149644163,REJECT
-4.146247004059,3.23157035220904,REJECT
-0.287491497459174,-0.779492180130496,REJECT
0.598974498841272,-3.64346207449141,REJECT
-1.34262534932285,0.80108094428978,REJECT
-3.21173197188585,2.35688893080016,REJECT
-2.09215990497463,-0.815864590029782,REJECT
1.20181834533827,-4.57354324701445,ACCEPT
-1.80298423541568,2.74563973378119,REJECT
-0.16662461368565,-3.0790798220756,REJECT
-2.58027206231805,-2.37172799312812,REJECT
-4.98319851316119,-0.372306430404207,REJECT
3.88801233532359,-1.74799897325145,ACCEPT
